price,suburb,region,house_type,bedrooms,bathrooms,floor_area,land_size,furnished,has_pool,has_solar,has_borehole,has_garage,has_garden,has_security,has_inverter,has_generator,amenities_count,missing_suburb,missing_region,location_issue,price_per_sqm_floor,price_per_hectare,price_per_bed,price_per_bath,size_ratio,value_density,amenity_score,energy_score,maintenance_burden,modern_amenities,bed_quality,bath_ratio,land_efficiency,segment,data_quality_score,log_price,house_category,segment_encoded,region_price_enc,suburb_price_enc,house_category_encoded,is_House,is_Townhouse,total_amenities,room_density,floor_to_land_ratio,bed_bath_ratio,listings_per_region,listings_per_suburb,renewable_energy_index,luxury_indicator,premium_indicator
350000.0,Unknown,Unknown,6 Bedroom House,6.0,3.0,300.0,1750.0,0,0,0,0,0,1,0,0,0,1,1,1,1,1166.6666666666667,2000000.0,58333.333333333336,116666.66666666669,0.1714285714285714,200.0,1,0,1,0,0.02,0.5,0.1714285714285714,Premium,7,12.765691290604371,House,2,105000.0,105000.0,0,True,False,1,0.02,0.17142857142857143,2.0,182,182,0.0,0,1
220000.0,Borrowdale,Harare North,4 Bedroom House,4.0,3.0,300.0,500.0,0,0,1,1,0,1,1,0,0,4,0,0,0,733.3333333333334,4400000.0,55000.0,73333.33333333333,0.6,440.0,2,2,1,1,0.0133333333333333,0.75,0.6,Mid,7,12.301387370778713,House,1,470000.0,700000.0,0,True,False,4,0.013333333333333334,0.6,1.3333333333333333,659,63,0.5,0,0
700000.0,Greystone Park,Harare North,5 Bedroom House,5.0,3.0,600.0,890.0,0,1,0,1,1,1,0,0,0,4,0,0,0,1166.6666666666667,7865168.539325843,140000.0,233333.3333333333,0.6741573033707865,786.5168539325842,3,1,2,0,0.0083333333333333,0.6,0.6741573033707865,Luxury,7,13.45883704259595,House,3,470000.0,450000.0,0,True,False,4,0.008333333333333333,0.6741573033707865,1.6666666666666667,659,17,0.25,1,1
380000.0,Pomona,Harare North,4 Bedroom House,4.0,2.0,400.0,1862.0,0,0,1,1,1,1,0,0,0,4,0,0,0,950.0,2040816.3265306123,95000.0,190000.0,0.2148227712137486,204.08163265306123,2,2,1,1,0.01,0.5,0.2148227712137486,Premium,7,12.847929163278051,House,2,470000.0,400000.0,0,True,False,4,0.01,0.21482277121374865,2.0,659,34,0.5,0,1
420000.0,Gletwin Park,Harare North,5 Bedroom House,5.0,4.0,500.0,2030.0,0,1,1,1,1,1,0,0,0,5,0,0,0,840.0,2068965.5172413792,84000.0,105000.0,0.2463054187192118,206.89655172413796,3,2,2,1,0.01,0.8,0.2463054187192118,Premium,7,12.948012371209098,House,2,470000.0,420000.0,0,True,False,5,0.01,0.24630541871921183,1.25,659,16,0.5,0,1
320000.0,Mandara,Harare East,4 Bedroom House,4.0,2.0,300.0,4001.0,0,0,0,1,1,1,1,0,0,4,0,0,0,1066.6666666666667,799800.0499875031,80000.0,160000.0,0.0749812546863284,79.98000499875032,3,1,1,0,,0.5,,Premium,7,12.676079399771028,House,2,250000.0,300000.0,0,True,False,4,0.013333333333333334,0.07498125468632842,2.0,177,30,0.25,0,1
220000.0,Mount Pleasant Heights,Harare North,4 Bedroom House,4.0,1.0,300.0,2100.0,0,0,0,0,0,1,0,0,0,1,0,0,0,733.3333333333334,1047619.0476190476,55000.0,220000.0,0.1428571428571428,104.76190476190476,1,0,1,0,0.0133333333333333,0.25,0.1428571428571428,Mid,7,12.301387370778713,House,1,470000.0,350000.0,0,True,False,1,0.013333333333333334,0.14285714285714285,4.0,659,29,0.0,0,0
220000.0,Hillside,Bulawayo South,5 Bedroom House,5.0,3.0,500.0,4047.0,0,1,0,1,0,1,0,0,0,3,0,0,0,440.0,543612.5525080307,44000.0,73333.33333333333,0.1235483073881887,54.36125525080306,2,1,2,0,inf,0.6,0.0,Mid,7,12.301387370778713,House,1,240000.0,260000.0,0,True,False,3,0.01,0.12354830738818878,1.6666666666666667,37,29,0.25,0,0
195000.0,Greendale,Harare East,5 Bedroom Townhouse Complex,5.0,4.0,703.0,703.0,0,0,0,1,1,1,1,0,0,4,0,0,0,277.38264580369844,2773826.4580369843,39000.0,48750.0,1.0,277.38264580369844,3,1,1,0,0.0071123755334281,0.8,1.0,Mid,7,12.180759965737863,Townhouse,1,250000.0,230000.0,1,False,True,4,0.007112375533428165,1.0,1.25,177,53,0.25,0,0
70000.0,Southwold,Bulawayo South,3 Bedroom House,3.0,1.0,250.0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,280.0,700000000.0,23333.33333333333,70000.0,250.0,70000.0,1,0,1,0,3.0,0.3333333333333333,1.0,Budget,7,11.156264806643742,House,0,240000.0,77500.0,0,True,False,1,0.012,250.0,3.0,37,2,0.0,0,0
130000.0,Tynwald,Harare West,4 Bedroom House,4.0,2.0,150.0,350.0,0,0,1,0,0,1,0,0,0,2,0,0,0,866.6666666666666,3714285.714285714,32500.0,65000.0,0.4285714285714285,371.4285714285714,1,1,1,1,0.0266666666666666,0.5,0.4285714285714285,Mid,7,11.775297421715829,House,1,200000.0,110000.0,0,True,False,2,0.02666666666666667,0.42857142857142855,2.0,374,27,0.25,0,0
230000.0,Vainona,Harare North,3 Bedroom Townhouse Complex,3.0,2.0,420.0,500.0,0,0,0,1,0,1,1,0,0,3,0,0,0,547.6190476190476,4600000.0,76666.66666666667,115000.0,0.84,460.0,2,1,1,0,0.0071428571428571,0.6666666666666666,0.84,Mid,7,12.345838935721968,Townhouse,1,470000.0,350000.0,1,False,True,3,0.007142857142857143,0.84,1.5,659,17,0.25,0,0
280000.0,Quinnington,Harare North,4 Bedroom Townhouse Complex,4.0,4.0,234.0,550.0,0,0,0,1,0,1,1,0,0,3,0,0,0,1196.5811965811963,5090909.090909091,70000.0,70000.0,0.4254545454545455,509.09090909090907,2,1,1,0,0.017094017094017,1.0,0.4254545454545455,Premium,7,12.54254845357358,Townhouse,2,470000.0,350000.0,1,False,True,3,0.017094017094017096,0.4254545454545455,1.0,659,17,0.25,0,1
25000.0,Ushewokunze,Harare South,3 Bedroom House,3.0,2.0,200.0,400.0,0,0,0,1,0,1,0,0,0,2,0,0,0,125.0,625000.0,8333.333333333334,12500.0,0.5,62.5,1,1,1,0,0.015,0.6666666666666666,0.5,Budget,7,10.12667110305036,House,0,145000.0,25000.0,0,True,False,2,0.015,0.5,1.5,221,1,0.25,0,0
400000.0,Mount Pleasant,Harare North,5 Bedroom House,5.0,2.0,108.0,4047.0,0,1,0,1,1,1,1,0,0,5,0,0,0,3703.703703703704,988386.4591055104,80000.0,200000.0,0.0266864343958487,98.83864591055102,4,1,2,0,0.0462962962962962,0.4,0.0266864343958487,Premium,7,12.899222326086994,House,2,470000.0,477500.0,0,True,False,5,0.046296296296296294,0.026686434395848776,2.5,659,52,0.25,0,1
450000.0,Glen Lorne,Harare North,4 Bedroom House,4.0,2.0,1000.0,4685.0,0,0,0,0,1,1,0,0,0,2,0,0,0,450.0,960512.27321238,112500.0,225000.0,0.2134471718249733,96.051227321238,2,0,1,0,0.004,0.5,0.2134471718249733,Premium,7,13.017005083966255,House,2,470000.0,650000.0,0,True,False,2,0.004,0.21344717182497333,2.0,659,55,0.0,0,1
170000.0,Newlands,Harare North,2 Bedroom Townhouse Complex,2.0,2.0,150.0,500.0,0,0,0,1,0,1,1,0,0,3,0,0,0,1133.3333333333333,3400000.0,85000.0,85000.0,0.3,340.0,2,1,1,0,0.0133333333333333,1.0,0.3,Mid,7,12.04355959836804,Townhouse,1,470000.0,400000.0,1,False,True,3,0.013333333333333334,0.3,1.0,659,17,0.25,0,0
150000.0,Ridgemont,Gweru,3 Bedroom House,3.0,2.0,300.0,4047.0,0,1,1,1,1,1,0,0,0,5,0,0,0,500.0,370644.9221645664,50000.0,75000.0,0.0741289844329132,37.06449221645664,3,2,2,1,0.01,0.6666666666666666,0.0741289844329132,Mid,7,11.918397239722838,House,1,86250.0,135000.0,0,True,False,5,0.01,0.07412898443291327,1.5,20,2,0.5,0,0
140000.0,Helensvale,Harare North,3 Bedroom Townhouse Complex,3.0,2.0,64.0,67.0,0,1,0,1,0,1,0,0,0,3,0,0,0,2187.5,20895522.3880597,46666.66666666666,70000.0,0.9552238805970148,2089.5522388059703,2,1,2,0,0.046875,0.6666666666666666,0.9552238805970148,Mid,7,11.849404844423074,Townhouse,1,470000.0,650000.0,1,False,True,3,0.046875,0.9552238805970149,1.5,659,30,0.25,0,0
800000.0,Harare Drive,Harare North,7 Bedroom House,7.0,6.0,600.0,4674.0,0,1,1,1,1,1,0,0,0,5,0,0,0,1333.3333333333333,1711596.0633290545,114285.71428571428,133333.33333333334,0.128369704749679,171.15960633290544,3,2,2,1,,0.8571428571428571,,Luxury,7,13.592368256649284,House,3,470000.0,800000.0,0,True,False,5,0.011666666666666667,0.12836970474967907,1.1666666666666667,659,1,0.5,1,1
270000.0,Eastlea,Harare East,3 Bedroom House,3.0,2.0,200.0,1300.0,0,0,0,0,1,1,1,0,0,3,0,0,0,1350.0,2076923.0769230768,90000.0,135000.0,0.1538461538461538,207.69230769230768,3,0,1,0,0.015,0.6666666666666666,0.1538461538461538,Premium,7,12.506180941677355,House,2,250000.0,300000.0,0,True,False,3,0.015,0.15384615384615385,1.5,177,32,0.0,0,1
130000.0,Knowe,Norton,4 Bedroom House,4.0,3.0,400.0,2112.0,0,0,1,1,0,1,1,0,0,4,0,0,0,325.0,615530.303030303,32500.0,43333.333333333336,0.1893939393939394,61.55303030303031,2,2,1,1,0.01,0.75,0.1893939393939394,Mid,7,11.775297421715829,House,1,125000.0,130000.0,0,True,False,4,0.01,0.1893939393939394,1.3333333333333333,16,8,0.5,0,0
135000.0,Zimre Park,Harare East,4 Bedroom House,4.0,2.0,800.0,1000.0,0,0,0,1,1,1,0,0,0,3,0,0,0,168.75,1350000.0,33750.0,67500.0,0.8,135.0,2,1,1,0,0.005,0.5,0.8,Mid,7,11.81303746480054,House,1,250000.0,90000.0,0,True,False,3,0.005,0.8,2.0,177,29,0.25,0,0
150000.0,Clipsham,Masvingo,7 Unit Townhouse Complex,16.0,10.0,485.0,1500.0,0,0,1,1,0,1,1,0,0,4,0,0,0,309.2783505154639,1000000.0,9375.0,15000.0,0.3233333333333333,100.0,2,2,1,1,0.0329896907216494,0.625,0.3233333333333333,Mid,7,11.918397239722838,Townhouse,1,150000.0,150000.0,1,False,True,4,0.032989690721649485,0.3233333333333333,1.6,5,1,0.5,0,0
160000.0,Haydon Park,Harare West,4 Bedroom House,4.0,4.0,250.0,800.0,0,0,1,0,1,1,1,0,0,4,0,0,0,640.0,2000000.0,40000.0,40000.0,0.3125,200.0,3,1,1,1,0.016,1.0,0.3125,Mid,7,11.982935344196433,House,1,200000.0,166500.0,0,True,False,4,0.016,0.3125,1.0,374,8,0.25,0,0
5000.0,Waterfalls,Harare South,House,1.0,1.0,300.0,200.0,0,0,0,0,0,1,0,0,0,1,0,0,0,16.666666666666668,250000.0,5000.0,5000.0,1.5,25.0,1,0,1,0,0.0344827586206896,1.0,0.145,Budget,7,8.517393171418904,House,0,145000.0,135000.0,0,True,False,1,0.0033333333333333335,1.5,1.0,221,49,0.0,0,0
650000.0,Hogerty Hill,Harare North,4 Bedroom House,4.0,2.0,300.0,8700.0,0,1,1,1,0,1,1,0,0,5,0,0,0,2166.6666666666665,747126.4367816092,162500.0,325000.0,0.0344827586206896,74.71264367816092,3,2,2,1,,0.5,,Luxury,7,13.384729180332174,House,3,470000.0,380000.0,0,True,False,5,0.013333333333333334,0.034482758620689655,2.0,659,29,0.5,1,1
40000.0,Unknown,Unknown,4 Bedroom House,4.0,4.0,180.0,220.0,0,0,0,0,0,1,0,0,0,1,1,1,1,222.22222222222223,1818181.8181818184,10000.0,10000.0,0.8181818181818182,181.8181818181818,1,0,1,0,0.0222222222222222,1.0,0.8181818181818182,Budget,7,10.59665973278358,House,0,105000.0,105000.0,0,True,False,1,0.022222222222222223,0.8181818181818182,1.0,182,182,0.0,0,0
198000.0,Selbourne Park,Bulawayo East,5 Bedroom House,5.0,3.0,200.0,4000.0,0,0,0,1,0,1,1,0,0,3,0,0,0,990.0,495000.0,39600.0,66000.0,0.05,49.5,2,1,1,0,0.025,0.6,0.05,Mid,7,12.19602736016897,House,1,220000.0,200000.0,0,True,False,3,0.025,0.05,1.6666666666666667,79,7,0.25,0,0
170000.0,Mabelreign,Harare West,3 Bedroom House,3.0,2.0,998.0,350.0,0,0,1,0,0,1,1,0,0,3,0,0,0,170.34068136272546,4857142.857142856,56666.66666666666,85000.0,2.8514285714285714,485.7142857142857,2,1,1,1,0.003006012024048,0.6666666666666666,2.8514285714285714,Mid,7,12.04355959836804,House,1,200000.0,172500.0,0,True,False,3,0.003006012024048096,2.8514285714285714,1.5,374,12,0.25,0,0
75000.0,Mabvazuva,Ruwa,3 Bedroom Townhouse Complex,3.0,2.0,215.0,400.0,0,0,0,0,0,1,0,0,0,1,0,0,0,348.8372093023256,1875000.0,25000.0,37500.0,0.5375,187.5,1,0,1,0,0.013953488372093,0.6666666666666666,0.5375,Budget,7,11.225256725762891,Townhouse,0,91500.0,110000.0,1,False,True,1,0.013953488372093023,0.5375,1.5,50,24,0.0,0,0
495000.0,Gunhill,Harare North,6 Bedroom House,6.0,4.0,640.0,2501.0,0,0,1,1,1,1,0,0,0,4,0,0,0,773.4375,1979208.3166733307,82500.0,123750.0,0.2558976409436225,197.92083166733303,2,2,1,1,0.009375,0.6666666666666666,0.2558976409436225,Premium,7,13.112315061750808,House,2,470000.0,580000.0,0,True,False,4,0.009375,0.25589764094362255,1.5,659,13,0.5,0,1
750000.0,Marlborough,Harare West,5 Bedroom House,5.0,3.0,8093.0,8094.0,1,1,0,1,1,1,0,0,0,4,0,0,0,92.67268009390833,926612.305411416,150000.0,250000.0,0.999876451692612,92.6612305411416,3,1,2,0,0.0006178178672927,0.6,0.999876451692612,Luxury,7,13.527829818844936,House,3,200000.0,260000.0,0,True,False,4,0.0006178178672927221,0.9998764516926119,1.6666666666666667,374,57,0.25,1,1
180000.0,Cold Comfort,Harare West,6 Bedroom Townhouse Complex,6.0,4.0,700.0,2193.0,0,0,0,1,0,1,0,0,0,2,0,0,0,257.1428571428572,820793.4336525308,30000.0,45000.0,0.3191974464204286,82.07934336525308,1,1,1,0,0.0085714285714285,0.6666666666666666,0.3191974464204286,Mid,7,12.100717685412471,Townhouse,1,200000.0,80000.0,1,False,True,2,0.008571428571428572,0.31919744642042863,1.5,374,7,0.25,0,0
350000.0,Emerald Hill,Harare West,4 Bedroom House,4.0,2.0,205.0,2060.0,0,0,0,1,1,1,0,0,0,3,0,0,0,1707.3170731707316,1699029.1262135922,87500.0,175000.0,0.0995145631067961,169.90291262135923,2,1,1,0,0.0195121951219512,0.5,0.0995145631067961,Premium,7,12.765691290604371,House,2,200000.0,357000.0,0,True,False,3,0.01951219512195122,0.09951456310679611,2.0,374,11,0.25,0,1
45000.0,Unknown,Unknown,4 Bedroom House,4.0,2.0,270.0,270.0,0,0,1,0,1,1,0,0,0,3,1,1,1,166.66666666666666,1666666.6666666667,11250.0,22500.0,1.0,166.66666666666666,2,1,1,1,0.0148148148148148,0.5,1.0,Budget,7,10.714439990727769,House,0,105000.0,105000.0,0,True,False,3,0.014814814814814815,1.0,2.0,182,182,0.25,0,0
319000.0,Arlington,Harare South,5 Bedroom House,5.0,3.0,400.0,2002.0,0,0,0,1,1,1,1,0,0,4,0,0,0,797.5,1593406.5934065934,63800.0,106333.33333333331,0.1998001998001998,159.34065934065933,3,1,1,0,0.0125,0.6,0.1998001998001998,Premium,7,12.672949516558306,House,2,145000.0,190000.0,0,True,False,4,0.0125,0.1998001998001998,1.6666666666666667,221,47,0.25,0,1
350000.0,Helensvale,Harare North,3 Bedroom Townhouse Complex,3.0,2.0,290.0,1450.0,0,0,0,0,1,1,0,0,0,2,0,0,0,1206.896551724138,2413793.103448276,116666.66666666669,175000.0,0.2,241.3793103448276,2,0,1,0,0.0103448275862068,0.6666666666666666,0.2,Premium,7,12.765691290604371,Townhouse,2,470000.0,650000.0,1,False,True,2,0.010344827586206896,0.2,1.5,659,30,0.0,0,1
159000.0,Arlington,Harare South,2 Bedroom Townhouse Complex,2.0,2.0,145.0,340.0,0,1,1,0,0,1,0,0,0,3,0,0,0,1096.551724137931,4676470.5882352935,79500.0,79500.0,0.4264705882352941,467.6470588235294,2,1,2,1,0.0137931034482758,1.0,0.4264705882352941,Mid,7,11.976665770490769,Townhouse,1,145000.0,190000.0,1,False,True,3,0.013793103448275862,0.4264705882352941,1.0,221,47,0.25,0,0
950000.0,Highlands,Harare North,4 Bedroom House,4.0,3.0,350.0,4047.0,0,1,0,1,1,1,1,0,0,5,0,0,0,2714.285714285714,2347417.840375587,237500.0,316666.6666666667,0.0864838151717321,234.7417840375587,4,1,2,0,0.0114285714285714,0.75,0.0864838151717321,Luxury,7,13.76421831620775,House,3,470000.0,395000.0,0,True,False,5,0.011428571428571429,0.08648381517173215,1.3333333333333333,659,35,0.25,1,1
260000.0,Avondale West,Harare West,3 Bedroom House,3.0,2.0,150.0,793.0,0,0,1,1,1,1,0,0,0,4,0,0,0,1733.3333333333333,3278688.524590164,86666.66666666667,130000.0,0.189155107187894,327.8688524590164,2,2,1,1,0.02,0.6666666666666666,0.189155107187894,Premium,7,12.468440756144114,House,2,200000.0,280000.0,0,True,False,4,0.02,0.18915510718789408,1.5,374,19,0.5,0,1
1800000.0,The Grange,Harare North,4 Bedroom House,4.0,2.0,600.0,33715.0,0,1,0,1,1,1,1,0,0,5,0,0,0,3000.0,533886.9939196203,450000.0,900000.0,0.017796233130654,53.38869939196204,4,1,2,0,0.0066666666666666,0.5,0.017796233130654,Luxury,7,14.403297778421797,House,3,470000.0,500000.0,0,True,False,5,0.006666666666666667,0.01779623313065401,2.0,659,9,0.25,1,1
870000.0,Borrowdale,Harare North,5 Bedroom House,5.0,2.0,1000.0,4065.0,0,0,1,1,1,1,0,0,0,4,0,0,0,870.0,2140221.4022140224,174000.0,435000.0,0.2460024600246002,214.02214022140225,2,2,1,1,0.005,0.4,0.2460024600246002,Luxury,7,13.676249640055394,House,3,470000.0,700000.0,0,True,False,4,0.005,0.24600246002460024,2.5,659,63,0.5,1,1
115000.0,Unknown,Unknown,3 Bedroom Townhouse Complex,3.0,2.0,200.0,4740.0,0,1,0,1,0,1,1,0,0,4,1,1,1,575.0,242616.0337552743,38333.333333333336,57500.0,0.0421940928270042,24.261603375527425,3,1,2,0,0.015,0.6666666666666666,0.0421940928270042,Budget,7,11.652696102959752,Townhouse,0,105000.0,105000.0,1,False,True,4,0.015,0.04219409282700422,1.5,182,182,0.25,0,0
230000.0,Cold Comfort,Harare West,5 Bedroom House,5.0,3.0,1500.0,1500.0,0,0,0,1,1,1,1,0,0,4,0,0,0,153.33333333333334,1533333.3333333335,46000.0,76666.66666666667,1.0,153.33333333333334,3,1,1,0,0.0033333333333333,0.6,1.0,Mid,7,12.345838935721968,House,1,200000.0,80000.0,0,True,False,4,0.0033333333333333335,1.0,1.6666666666666667,374,7,0.25,0,0
235000.0,Unknown,Unknown,3 Bedroom House,3.0,2.0,120.0,500.0,0,0,1,1,0,1,0,0,1,4,1,1,1,1958.3333333333333,4700000.0,78333.33333333333,117500.0,0.24,470.0,1,3,2,2,0.025,0.6666666666666666,0.24,Mid,7,12.367345048436391,House,1,105000.0,105000.0,0,True,False,4,0.025,0.24,1.5,182,182,0.75,0,0
220500.0,Monavale,Harare West,4 Bedroom Townhouse Complex,4.0,3.0,150.0,250.0,0,0,0,1,0,1,1,0,0,3,0,0,0,1470.0,8820000.0,55125.0,73500.0,0.6,882.0,2,1,1,0,0.0266666666666666,0.75,0.6,Mid,7,12.303657509006149,Townhouse,1,200000.0,217750.0,1,False,True,3,0.02666666666666667,0.6,1.3333333333333333,374,12,0.25,0,0
235000.0,Unknown,Unknown,3 Bedroom Townhouse Complex,3.0,2.0,200.0,1000.0,0,0,1,1,0,1,1,1,0,5,1,1,1,1175.0,2350000.0,78333.33333333333,117500.0,0.2,235.0,2,3,1,2,0.015,0.6666666666666666,0.2,Mid,7,12.367345048436391,Townhouse,1,105000.0,105000.0,1,False,True,5,0.015,0.2,1.5,182,182,0.75,0,0
40000.0,Unknown,Unknown,4 Bedroom House,4.0,1.0,140.0,316.0,0,0,0,0,0,1,0,0,0,1,1,1,1,285.7142857142857,1265822.7848101263,10000.0,40000.0,0.4430379746835443,126.58227848101266,1,0,1,0,0.0285714285714285,0.25,0.4430379746835443,Budget,7,10.59665973278358,House,0,105000.0,105000.0,0,True,False,1,0.02857142857142857,0.4430379746835443,4.0,182,182,0.0,0,0
395000.0,Unknown,Unknown,3 Bedroom Townhouse Complex,3.0,25.0,300.0,965.0,0,1,1,1,0,1,1,0,0,5,1,1,1,1316.6666666666667,4093264.248704663,131666.66666666666,15800.0,0.310880829015544,409.3264248704663,3,2,2,1,0.01,8.333333333333334,0.310880829015544,Premium,7,12.886643575525625,Townhouse,2,105000.0,105000.0,1,False,True,5,0.01,0.31088082901554404,0.12,182,182,0.5,0,1
400000.0,Pomona,Harare North,4 Bedroom House,4.0,2.0,400.0,1618.0,0,0,1,1,1,1,0,0,0,4,0,0,0,1000.0,2472187.886279357,100000.0,200000.0,0.2472187886279357,247.2187886279357,2,2,1,1,0.01,0.5,0.2472187886279357,Premium,7,12.899222326086994,House,2,470000.0,400000.0,0,True,False,4,0.01,0.24721878862793573,2.0,659,34,0.5,0,1
170000.0,Arlington,Harare South,3 Bedroom Townhouse Complex,3.0,2.0,300.0,501.0,0,0,1,1,0,1,1,0,0,4,0,0,0,566.6666666666666,3393213.572854292,56666.66666666666,85000.0,0.5988023952095808,339.32135728542914,2,2,1,1,0.01,0.6666666666666666,0.5988023952095808,Mid,7,12.04355959836804,Townhouse,1,145000.0,190000.0,1,False,True,4,0.01,0.5988023952095808,1.5,221,47,0.5,0,0
390000.0,Borrowdale,Harare North,4 Bedroom Townhouse Complex,4.0,2.0,800.0,1900.0,0,0,1,1,1,1,0,0,0,4,0,0,0,487.5,2052631.5789473683,97500.0,195000.0,0.4210526315789473,205.26315789473685,2,2,1,1,0.005,0.5,0.4210526315789473,Premium,7,12.873904582205109,Townhouse,2,470000.0,700000.0,1,False,True,4,0.005,0.42105263157894735,2.0,659,63,0.5,0,1
220000.0,Brookview,Harare North,5 Bedroom House,5.0,2.0,500.0,4000.0,0,0,1,0,0,1,0,0,0,2,0,0,0,440.0,550000.0,44000.0,110000.0,0.125,55.0,1,1,1,1,,0.4,,Mid,7,12.301387370778713,House,1,470000.0,475000.0,0,True,False,2,0.01,0.125,2.5,659,18,0.25,0,0
200000.0,Shawasha Hills,Harare North,3 Bedroom Townhouse Complex,3.0,1.0,500.0,9996.0,0,0,1,1,0,1,0,0,0,3,0,0,0,400.0,200080.0320128051,66666.66666666667,200000.0,0.0500200080032012,20.008003201280516,1,2,1,1,0.006,0.3333333333333333,0.0500200080032012,Mid,7,12.206077645517674,Townhouse,1,470000.0,400000.0,1,False,True,3,0.006,0.05002000800320128,3.0,659,21,0.5,0,0
1000000.0,Glen Lorne,Harare North,5 Bedroom House,5.0,5.0,600.0,5654.0,0,1,0,1,1,1,0,0,0,4,0,0,0,1666.6666666666667,1768659.3562079945,200000.0,200000.0,0.1061195613724796,176.86593562079943,3,1,2,0,0.0083333333333333,1.0,0.1061195613724796,Luxury,7,13.815511557963774,House,3,470000.0,650000.0,0,True,False,4,0.008333333333333333,0.10611956137247966,1.0,659,55,0.25,1,1
190000.0,Gletwin Park,Harare North,5 Bedroom House,5.0,3.0,800.0,2146.0,0,0,0,1,0,1,0,0,0,2,0,0,0,237.5,885368.126747437,38000.0,63333.333333333336,0.3727865796831314,88.53681267474371,1,1,1,0,0.00625,0.6,0.3727865796831314,Mid,7,12.154784614286667,House,1,470000.0,420000.0,0,True,False,2,0.00625,0.3727865796831314,1.6666666666666667,659,16,0.25,0,0
160000.0,Unknown,Unknown,5 Bedroom House,5.0,3.0,1000.0,4500.0,0,1,1,0,1,1,0,1,0,5,1,1,1,160.0,355555.5555555556,32000.0,53333.333333333336,0.2222222222222222,35.55555555555556,3,2,2,2,0.005,0.6,0.2222222222222222,Mid,7,11.982935344196433,House,1,105000.0,105000.0,0,True,False,5,0.005,0.2222222222222222,1.6666666666666667,182,182,0.5,0,0
650000.0,Helensvale,Harare North,5 Bedroom House,5.0,5.0,600.0,2029.0,0,0,0,1,1,1,1,0,0,4,0,0,0,1083.3333333333333,3203548.546081813,130000.0,130000.0,0.2957121734844751,320.35485460818137,3,1,1,0,0.0083333333333333,1.0,0.2957121734844751,Luxury,7,13.384729180332174,House,3,470000.0,650000.0,0,True,False,4,0.008333333333333333,0.2957121734844751,1.0,659,30,0.25,1,1
355000.0,Brookview,Harare North,5 Bedroom House,5.0,3.0,350.0,2000.0,0,0,0,1,1,1,0,0,0,3,0,0,0,1014.2857142857144,1775000.0,71000.0,118333.33333333331,0.175,177.5,2,1,1,0,0.0142857142857142,0.6,0.175,Premium,7,12.779875885354992,House,2,470000.0,475000.0,0,True,False,3,0.014285714285714285,0.175,1.6666666666666667,659,18,0.25,0,1
120000.0,Unknown,Unknown,3 Bedroom House,3.0,1.0,250.0,2500.0,0,0,0,0,0,1,0,0,0,1,1,1,1,480.0,480000.0,40000.0,120000.0,0.1,48.0,1,0,1,0,,0.3333333333333333,,Mid,7,11.695255355062796,House,1,105000.0,105000.0,0,True,False,1,0.012,0.1,3.0,182,182,0.0,0,0
180000.0,Unknown,Unknown,4 Bedroom House,4.0,3.0,2561.0,2561.0,0,0,0,0,1,1,0,0,0,2,1,1,1,70.28504490433424,702850.4490433425,45000.0,60000.0,1.0,70.28504490433424,2,0,1,0,0.0015618898867629,0.75,1.0,Mid,7,12.100717685412471,House,1,105000.0,105000.0,0,True,False,2,0.0015618898867629833,1.0,1.3333333333333333,182,182,0.0,0,0
380000.0,Pomona,Harare North,4 Bedroom House,4.0,2.0,900.0,2080.0,0,0,1,1,1,1,1,0,0,5,0,0,0,422.22222222222223,1826923.076923077,95000.0,190000.0,0.4326923076923077,182.69230769230768,3,2,1,1,0.0044444444444444,0.5,0.4326923076923077,Premium,7,12.847929163278051,House,2,470000.0,400000.0,0,True,False,5,0.0044444444444444444,0.4326923076923077,2.0,659,34,0.5,0,1
295000.0,Mount Pleasant,Harare North,13 Unit Townhouse Complex,4.0,4.0,208.0,400.0,0,0,1,1,0,1,1,0,0,4,0,0,0,1418.2692307692307,7375000.0,73750.0,73750.0,0.52,737.5,2,2,1,1,0.0192307692307692,1.0,0.52,Premium,7,12.59473402514672,Townhouse,2,470000.0,477500.0,1,False,True,4,0.019230769230769232,0.52,1.0,659,52,0.5,0,1
90000.0,Daylesford,Gweru,3 Bedroom House,3.0,1.0,250.0,1665.0,0,1,0,0,0,1,1,0,0,3,0,0,0,360.0,540540.5405405405,30000.0,90000.0,0.1501501501501501,54.054054054054056,3,0,2,0,,0.3333333333333333,,Budget,7,11.407576060361786,House,0,86250.0,145000.0,0,True,False,3,0.012,0.15015015015015015,3.0,20,2,0.0,0,0
55000.0,Crowhill Views,Harare North,4 Bedroom House,4.0,4.0,425.0,1000.0,0,0,0,0,1,1,0,0,0,2,0,0,0,129.41176470588235,550000.0,13750.0,13750.0,0.425,55.0,2,0,1,0,0.0094117647058823,1.0,0.425,Budget,7,10.915106645867503,House,0,470000.0,92500.0,0,True,False,2,0.009411764705882352,0.425,1.0,659,20,0.0,0,0
220000.0,Unknown,Unknown,4 Bedroom House,4.0,2.0,300.0,2508.0,0,1,0,1,0,1,0,0,0,3,1,1,1,733.3333333333334,877192.9824561402,55000.0,110000.0,0.1196172248803827,87.71929824561404,2,1,2,0,,0.5,,Mid,7,12.301387370778713,House,1,105000.0,105000.0,0,True,False,3,0.013333333333333334,0.11961722488038277,2.0,182,182,0.25,0,0
